SCCNT_DE,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE
20240217,제주여행,여행,국내여행,제주특별자치도,1439,235,1674
20240217,여수여행,여행,국내여행,전라남도,1479,150,1629
20240217,군산여행,여행,국내여행,전라북도,1498,125,1623
20240217,경주여행,여행,국내여행,경상북도,1372,180,1552
20240217,강릉여행,여행,국내여행,강원도,999,145,1144
20240217,전주여행,여행,국내여행,전라북도,837,113,950
20240217,목포여행,여행,국내여행,전라남도,823,103,926
20240217,대구여행,여행,국내여행,대구광역시,726,165,891
20240217,속초여행,여행,국내여행,강원도,753,111,864
20240218,부산여행,여행,국내여행,부산광역시,2531,345,2876
20240218,제주여행,여행,국내여행,제주특별자치도,1676,242,1918
20240218,여수여행,여행,국내여행,전라남도,1560,190,1750
20240218,경주여행,여행,국내여행,경상북도,1481,204,1685
20240218,군산여행,여행,국내여행,전라북도,1458,133,1591
20240218,강릉여행,여행,국내여행,강원도,1126,167,1293
20240218,전주여행,여행,국내여행,전라북도,1029,127,1156
20240218,대구여행,여행,국내여행,대구광역시,821,193,1014
20240218,속초여행,여행,국내여행,강원도,755,108,863
20240218,목포여행,여행,국내여행,전라남도,766,84,850
20240219,부산여행,여행,국내여행,부산광역시,2448,984,3432
20240219,제주여행,여행,국내여행,제주특별자치도,1862,554,2416
20240219,여수여행,여행,국내여행,전라남도,1387,517,1904
20240219,경주여행,여행,국내여행,경상북도,1208,614,1822
20240219,군산여행,여행,국내여행,전라북도,1274,437,1711
20240219,강릉여행,여행,국내여행,강원도,1018,472,1490
20240219,전주여행,여행,국내여행,전라북도,943,393,1336
20240219,대구여행,여행,국내여행,대구광역시,703,359,1062
20240219,목포여행,여행,국내여행,전라남도,733,282,1015
20240219,속초여행,여행,국내여행,강원도,715,265,980
20240220,부산여행,여행,국내여행,부산광역시,2216,892,3108
20240220,제주여행,여행,국내여행,제주특별자치도,1826,585,2411
20240220,여수여행,여행,국내여행,전라남도,1272,543,1815
20240220,경주여행,여행,국내여행,경상북도,1192,553,1745
20240220,군산여행,여행,국내여행,전라북도,1165,398,1563
20240220,강릉여행,여행,국내여행,강원도,950,423,1373
20240220,전주여행,여행,국내여행,전라북도,850,358,1208
20240220,속초여행,여행,국내여행,강원도,703,286,989
20240220,대구여행,여행,국내여행,대구광역시,604,326,930
20240220,목포여행,여행,국내여행,전라남도,611,282,893
20240221,부산여행,여행,국내여행,부산광역시,2142,886,3028
20240221,제주여행,여행,국내여행,제주특별자치도,1655,604,2259
20240221,여수여행,여행,국내여행,전라남도,1380,432,1812
20240221,경주여행,여행,국내여행,경상북도,1142,499,1641
20240221,군산여행,여행,국내여행,전라북도,1147,358,1505
20240221,강릉여행,여행,국내여행,강원도,909,405,1314
20240221,전주여행,여행,국내여행,전라북도,781,362,1143
20240221,대구여행,여행,국내여행,대구광역시,606,315,921
20240221,목포여행,여행,국내여행,전라남도,628,256,884
20240221,속초여행,여행,국내여행,강원도,619,246,865
20240222,부산여행,여행,국내여행,부산광역시,2043,732,2775
20240222,제주여행,여행,국내여행,제주특별자치도,1677,593,2270
20240222,여수여행,여행,국내여행,전라남도,1255,473,1728
20240222,경주여행,여행,국내여행,경상북도,1188,462,1650
20240222,군산여행,여행,국내여행,전라북도,1046,322,1368
20240222,강릉여행,여행,국내여행,강원도,918,385,1303
20240222,전주여행,여행,국내여행,전라북도,803,326,1129
20240222,속초여행,여행,국내여행,강원도,675,273,948
20240222,목포여행,여행,국내여행,전라남도,563,242,805
20240222,대구여행,여행,국내여행,대구광역시,533,267,800
20240223,부산여행,여행,국내여행,부산광역시,2126,719,2845
20240223,여수여행,여행,국내여행,전라남도,1281,408,1689
20240223,제주여행,여행,국내여행,제주특별자치도,1286,398,1684
20240223,경주여행,여행,국내여행,경상북도,1167,455,1622
20240223,군산여행,여행,국내여행,전라북도,1221,352,1573
20240223,강릉여행,여행,국내여행,강원도,853,331,1184
20240223,전주여행,여행,국내여행,전라북도,856,278,1134
20240223,속초여행,여행,국내여행,강원도,783,238,1021
20240223,대구여행,여행,국내여행,대구광역시,634,256,890
20240223,대전여행,여행,국내여행,대전광역시,593,176,769
20240224,부산여행,여행,국내여행,부산광역시,2325,347,2672
20240224,여수여행,여행,국내여행,전라남도,1537,170,1707
20240224,제주여행,여행,국내여행,제주특별자치도,1468,217,1685
20240224,군산여행,여행,국내여행,전라북도,1459,126,1585
20240224,경주여행,여행,국내여행,경상북도,1292,193,1485
20240224,강릉여행,여행,국내여행,강원도,1091,154,1245
20240224,전주여행,여행,국내여행,전라북도,927,111,1038
20240224,속초여행,여행,국내여행,강원도,888,121,1009
20240224,대구여행,여행,국내여행,대구광역시,732,174,906
20240224,목포여행,여행,국내여행,전라남도,720,84,804
20240225,부산여행,여행,국내여행,부산광역시,2565,373,2938
20240225,제주여행,여행,국내여행,제주특별자치도,1696,236,1932
20240225,여수여행,여행,국내여행,전라남도,1739,180,1919
20240225,군산여행,여행,국내여행,전라북도,1609,151,1760
20240225,경주여행,여행,국내여행,경상북도,1526,218,1744
20240225,강릉여행,여행,국내여행,강원도,1212,154,1366
20240225,전주여행,여행,국내여행,전라북도,1130,123,1253
20240225,속초여행,여행,국내여행,강원도,961,147,1108
20240225,대구여행,여행,국내여행,대구광역시,881,192,1073
20240225,목포여행,여행,국내여행,전라남도,847,106,953
20240226,부산여행,여행,국내여행,부산광역시,2385,922,3307
20240226,여수여행,여행,국내여행,전라남도,1580,555,2135
20240226,경주여행,여행,국내여행,경상북도,1464,634,2098
20240226,제주여행,여행,국내여행,제주특별자치도,1428,526,1954
20240226,군산여행,여행,국내여행,전라북도,1445,436,1881
20240226,강릉여행,여행,국내여행,강원도,1072,473,1545
20240226,전주여행,여행,국내여행,전라북도,1058,413,1471
20240226,속초여행,여행,국내여행,강원도,944,392,1336
20240226,대구여행,여행,국내여행,대구광역시,769,378,1147
20240226,목포여행,여행,국내여행,전라남도,804,339,1143
20240227,부산여행,여행,국내여행,부산광역시,2133,934,3067
20240227,여수여행,여행,국내여행,전라남도,1511,564,2075
20240227,군산여행,여행,국내여행,전라북도,1512,513,2025
20240227,경주여행,여행,국내여행,경상북도,1364,560,1924
20240227,제주여행,여행,국내여행,제주특별자치도,1249,467,1716
20240227,강릉여행,여행,국내여행,강원도,1093,533,1626
20240227,전주여행,여행,국내여행,전라북도,1088,420,1508
20240227,속초여행,여행,국내여행,강원도,872,376,1248
20240227,대구여행,여행,국내여행,대구광역시,801,336,1137
20240227,목포여행,여행,국내여행,전라남도,767,343,1110
20240228,부산여행,여행,국내여행,부산광역시,2298,826,3124
20240228,여수여행,여행,국내여행,전라남도,1562,530,2092
20240228,군산여행,여행,국내여행,전라북도,1494,502,1996
20240228,경주여행,여행,국내여행,경상북도,1183,549,1732
20240228,제주여행,여행,국내여행,제주특별자치도,1184,468,1652
20240228,강릉여행,여행,국내여행,강원도,1103,422,1525
20240228,전주여행,여행,국내여행,전라북도,1015,384,1399
20240228,속초여행,여행,국내여행,강원도,916,339,1255
20240228,대구여행,여행,국내여행,대구광역시,782,360,1142
20240228,목포여행,여행,국내여행,전라남도,764,294,1058
20240229,부산여행,여행,국내여행,부산광역시,2063,729,2792
20240229,군산여행,여행,국내여행,전라북도,1753,452,2205
20240229,여수여행,여행,국내여행,전라남도,1474,396,1870
20240229,경주여행,여행,국내여행,경상북도,1253,478,1731
20240229,강릉여행,여행,국내여행,강원도,1121,461,1582
20240229,제주여행,여행,국내여행,제주특별자치도,1133,387,1520
20240229,전주여행,여행,국내여행,전라북도,1096,346,1442
20240229,속초여행,여행,국내여행,강원도,946,307,1253
20240229,대구여행,여행,국내여행,대구광역시,838,360,1198
20240229,목포여행,여행,국내여행,전라남도,870,220,1090
20240301,부산여행,여행,국내여행,부산광역시,2541,240,2781
20240301,군산여행,여행,국내여행,전라북도,2143,134,2277
20240301,여수여행,여행,국내여행,전라남도,1809,164,1973
20240301,경주여행,여행,국내여행,경상북도,1384,165,1549
20240301,제주여행,여행,국내여행,제주특별자치도,1283,236,1519
20240301,강릉여행,여행,국내여행,강원도,1106,142,1248
20240301,전주여행,여행,국내여행,전라북도,1082,91,1173
20240301,목포여행,여행,국내여행,전라남도,1083,71,1154
20240301,대구여행,여행,국내여행,대구광역시,950,178,1128
20240301,속초여행,여행,국내여행,강원도,966,98,1064
20240302,부산여행,여행,국내여행,부산광역시,1715,192,1907
20240302,군산여행,여행,국내여행,전라북도,1565,85,1650
20240302,제주여행,여행,국내여행,제주특별자치도,1332,196,1528
20240302,여수여행,여행,국내여행,전라남도,1286,141,1427
20240302,경주여행,여행,국내여행,경상북도,1116,169,1285
20240302,강릉여행,여행,국내여행,강원도,924,129,1053
20240302,목포여행,여행,국내여행,전라남도,934,58,992
20240302,속초여행,여행,국내여행,강원도,783,69,852
20240302,전주여행,여행,국내여행,전라북도,748,96,844
20240302,대구여행,여행,국내여행,대구광역시,707,137,844
20240303,부산여행,여행,국내여행,부산광역시,1523,199,1722
20240303,제주여행,여행,국내여행,제주특별자치도,1396,209,1605
20240303,여수여행,여행,국내여행,전라남도,1046,134,1180
20240303,경주여행,여행,국내여행,경상북도,1003,154,1157
20240303,군산여행,여행,국내여행,전라북도,961,96,1057
20240303,강릉여행,여행,국내여행,강원도,745,148,893
20240303,목포여행,여행,국내여행,전라남도,675,73,748
20240303,전주여행,여행,국내여행,전라북도,637,103,740
20240303,대구여행,여행,국내여행,대구광역시,498,144,642
20240303,대전여행,여행,국내여행,대전광역시,497,72,569
20240304,부산여행,여행,국내여행,부산광역시,1296,521,1817
20240304,제주여행,여행,국내여행,제주특별자치도,1229,447,1676
20240304,여수여행,여행,국내여행,전라남도,879,377,1256
20240304,경주여행,여행,국내여행,경상북도,801,426,1227
20240304,군산여행,여행,국내여행,전라북도,729,173,902
20240304,강릉여행,여행,국내여행,강원도,524,206,730
20240304,전주여행,여행,국내여행,전라북도,482,197,679
20240304,목포여행,여행,국내여행,전라남도,432,157,589
20240304,대구여행,여행,국내여행,대구광역시,367,220,587
20240304,속초여행,여행,국내여행,강원도,365,191,556
20240305,제주여행,여행,국내여행,제주특별자치도,1289,446,1735
20240305,부산여행,여행,국내여행,부산광역시,1230,429,1659
20240305,여수여행,여행,국내여행,전라남도,854,319,1173
20240305,경주여행,여행,국내여행,경상북도,758,368,1126
20240305,군산여행,여행,국내여행,전라북도,717,223,940
20240305,강릉여행,여행,국내여행,강원도,585,246,831
20240305,전주여행,여행,국내여행,전라북도,532,212,744
20240305,목포여행,여행,국내여행,전라남도,408,150,558
20240305,대구여행,여행,국내여행,대구광역시,405,153,558
20240305,대전여행,여행,국내여행,대전광역시,411,138,549
20240306,부산여행,여행,국내여행,부산광역시,1227,523,1750
